VENDOR,BILLING_MONTH,VENDOR_PARTNER_NAME,USAGE_ROWS,TOTAL_QUANTITY,TOTAL_AMOUNT,EST_DOLLAR_IMPACT,NORMALIZED_KEY
Acronis,2026-01-01,Medic Cloud,4,3732.0,100.91550000000001,100.91550000000001,medic cloud
Acronis,2026-01-01,Unique Appliances,3,130.17000000000002,100.143916,100.143916,unique appliance
SentinelOne,2026-04-01,MOOIT,2,132.0,99.66,99.66,mooit
Bitdefender,2026-04-01,Sanchez Management Corp,3,65.0,99.6,99.6,anchez management corp
Acronis,2026-05-01,Comstar Technologies,1,1823.1,99.35895,99.35895,com tar technologie
Acronis,2026-04-01,Comstar Technologies,1,1822.44,99.32298,99.32298,com tar technologie
Acronis,2026-07-01,Comstar Technologies,1,1821.33,99.262485,99.262485,com tar technologie
Proofpoint,2026-07-01,Go Eco,12,76.0,98.8,98.8,go eco
Bitdefender,2026-03-01,CRDS Operational Corp.,1,72.0,98.6726,98.6726,crd  operational corp
Acronis,2026-06-01,Comstar Technologies,1,1810.46,98.67007,98.67007,com tar technologie
Acronis,2026-04-01,DigitalBrainz,2,6607.62,98.409876,98.409876,digitalbrainz
Proofpoint,2026-01-01,Emerge Digital,1,48.0,98.4,98.4,emerge digital
Proofpoint,2026-07-01,Emerge Digital,1,48.0,98.4,98.4,emerge digital
Acronis,2026-01-01,Comstar Technologies,1,1803.56,98.29402,98.29402,com tar technologie
Acronis,2026-02-01,Comstar Technologies,1,1803.34,98.28203,98.28203,com tar technologie
Acronis,2026-03-01,Comstar Technologies,1,1803.0,98.2635,98.2635,com tar technologie
Acronis,2026-05-01,DigitalBrainz,2,6539.51,97.401848,97.401848,digitalbrainz
Acronis,2026-06-01,DigitalBrainz,2,6539.34,97.399332,97.399332,digitalbrainz
ESET,2026-02-01,"COSYS - Systems Solutions Group, Inc.",1,3360.0,97.135865,97.135865,co y   y tem   olution  group inc
ESET,2026-05-01,"COSYS - Systems Solutions Group, Inc.",1,3720.0,96.819113,96.819113,co y   y tem   olution  group inc
ESET,2026-07-01,"COSYS - Systems Solutions Group, Inc.",1,3720.0,96.819113,96.819113,co y   y tem   olution  group inc
ESET,2026-03-01,"COSYS - Systems Solutions Group, Inc.",1,3720.0,96.597075,96.597075,co y   y tem   olution  group inc
KeepIT,2026-07-01,Computers Etc,2,186.0,96.5,96.5,computer  etc
Proofpoint,2026-04-01,Emerge Digital,1,47.0,96.35,96.35,emerge digital
Proofpoint,2026-02-01,Emerge Digital,1,47.0,96.35,96.35,emerge digital
Proofpoint,2026-03-01,Emerge Digital,1,47.0,96.35,96.35,emerge digital
Proofpoint,2026-06-01,Emerge Digital,1,47.0,96.35,96.35,emerge digital
Proofpoint,2026-05-01,Emerge Digital,1,47.0,96.35,96.35,emerge digital
Acronis,2026-02-01,LifeBrite Hosptial Group,2,4496.89,95.68757199999999,95.68757199999999,lifebrite ho ptial group
ESET,2026-01-01,"COSYS - Systems Solutions Group, Inc.",1,3720.0,95.395645,95.395645,co y   y tem   olution  group inc
SentinelOne,2026-07-01,ELEVAIT,2,126.0,95.13,95.13,elevait
ESET,2026-04-01,"COSYS - Systems Solutions Group, Inc.",1,3600.0,95.043916,95.043916,co y   y tem   olution  group inc
KeepIT,2026-01-01,Computers Etc,2,180.0,95.0,95.0,computer  etc
Acronis,2026-03-01,Custom Solutions,5,1170.87,94.084526,94.084526,cu tom  olution
Acronis,2026-04-01,Custom Solutions,5,1170.87,94.08427599999999,94.08427599999999,cu tom  olution
Acronis,2026-02-01,Custom Solutions,5,1170.87,94.08427599999999,94.08427599999999,cu tom  olution
Acronis,2026-01-01,Custom Solutions,5,1170.87,94.08427599999999,94.08427599999999,cu tom  olution
Acronis,2026-07-01,Custom Solutions,5,1170.79,94.083092,94.083092,cu tom  olution
Acronis,2026-05-01,Custom Solutions,5,1170.79,94.083092,94.083092,cu tom  olution
Acronis,2026-06-01,Custom Solutions,5,1170.79,94.08309199999998,94.08309199999998,cu tom  olution
ESET,2026-06-01,VMG Strategic Consulting,1,3600.0,93.695916,93.695916,vmg  trategic con ulting
ESET,2026-06-01,"COSYS - Systems Solutions Group, Inc.",1,3600.0,93.695916,93.695916,co y   y tem   olution  group inc
Webroot,2026-01-01,JEC Technologies Group,1,180.0,93.6,93.6,jec technologie  group
Acronis,2026-05-01,LifeBrite Hosptial Group,2,4564.96,93.053308,93.053308,lifebrite ho ptial group
KeepIT,2026-01-01,Enterprise Business IT Solutions Pty Ltd,1,124.0,93.0,93.0,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-04-01,LifeBrite Hosptial Group,2,4540.95,92.69796,92.69796,lifebrite ho ptial group
ESET,2026-05-01,"ConnectWise, Inc. DataCenter",1,3100.0,92.578602,92.578602,connectwi e inc datacenter
Acronis,2026-03-01,LifeBrite Hosptial Group,2,4517.82,92.355636,92.355636,lifebrite ho ptial group
Bitdefender,2026-05-01,Go Eco,3,129.0,92.05999999999999,92.05999999999999,go eco
Acronis,2026-01-01,LifeBrite Hosptial Group,2,4485.87,91.882776,91.882776,lifebrite ho ptial group
ESET,2026-02-01,"ConnectWise, Inc. DataCenter",1,2800.0,91.035285,91.035285,connectwi e inc datacenter
ESET,2026-04-01,"ConnectWise, Inc. DataCenter",1,3000.0,90.246658,90.246658,connectwi e inc datacenter
ESET,2026-03-01,"ConnectWise, Inc. DataCenter",1,3100.0,89.84115,89.84115,connectwi e inc datacenter
Bitdefender,2026-03-01,ProCom,1,108.0,89.5733,89.5733,procom
ESET,2026-01-01,"ConnectWise, Inc. DataCenter",1,3100.0,89.533722,89.533722,connectwi e inc datacenter
Acronis,2026-03-01,Blackleaf Solutions LLC,3,16.0,89.06264999999999,89.06264999999999,blackleaf  olution  llc
Acronis,2026-04-01,Blackleaf Solutions LLC,3,16.0,89.0624,89.0624,blackleaf  olution  llc
Acronis,2026-02-01,Blackleaf Solutions LLC,3,16.0,89.0624,89.0624,blackleaf  olution  llc
Acronis,2026-01-01,Blackleaf Solutions LLC,3,16.0,89.0624,89.0624,blackleaf  olution  llc
Acronis,2026-06-01,Blackleaf Solutions LLC,3,16.0,89.0624,89.0624,blackleaf  olution  llc
Acronis,2026-05-01,Blackleaf Solutions LLC,3,16.0,89.0624,89.0624,blackleaf  olution  llc
Acronis,2026-07-01,Blackleaf Solutions LLC,3,16.0,89.0624,89.0624,blackleaf  olution  llc
Proofpoint,2026-07-01,Loyality Inc.,4,43.0,88.15,88.15,loyality inc
Acronis,2026-01-01,Trahan Computer Tech,6,2017.47,87.928456,87.928456,trahan computer tech
Acronis,2026-03-01,Trahan Computer Tech,6,2007.83,87.785884,87.785884,trahan computer tech
Acronis,2026-02-01,Trahan Computer Tech,6,1979.84,87.371532,87.371532,trahan computer tech
KeepIT,2026-01-01,Davis Advanced Technology,1,116.0,87.0,87.0,davi  advanced technology
Bitdefender,2026-03-01,Sanchez Management Corp,3,69.0,86.96000000000001,86.96000000000001,anchez management corp
Proofpoint,2026-06-01,Go Eco,2,66.0,85.80000000000001,85.80000000000001,go eco
Proofpoint,2026-07-01,"Meantide Associates, LLC",4,66.0,85.80000000000001,85.80000000000001,meantide a ociate  llc
Bitdefender,2026-01-01,Sanchez Management Corp,3,68.0,85.46,85.46,anchez management corp
Webroot,2026-02-01,JEC Technologies Group,1,164.0,85.28,85.28,jec technologie  group
Webroot,2026-06-01,Bebaios Solutions LLC,1,152.0,85.12,85.12,bebaio   olution  llc
Webroot,2026-07-01,Bebaios Solutions LLC,1,152.0,85.12,85.12,bebaio   olution  llc
Acronis,2026-02-01,The Hill Country Tech,4,3474.59,85.068832,85.068832,the hill country tech
Acronis,2026-04-01,The Hill Country Tech,4,3458.57,84.83173599999999,84.83173599999999,the hill country tech
Acronis,2026-03-01,The Hill Country Tech,4,3456.48,84.800904,84.800904,the hill country tech
Acronis,2026-01-01,The Hill Country Tech,4,3436.42,84.503916,84.503916,the hill country tech
Acronis,2026-06-01,Network Enginuity,5,1588.24,83.125687,83.125687,network enginuity
Acronis,2026-07-01,"Meantide Associates, LLC",5,2281.71,83.109763,83.109763,meantide a ociate  llc
Bitdefender,2026-04-01,ProCom,1,98.0,82.848,82.848,procom
Acronis,2026-07-01,Avalon Hills,3,2042.69,82.795422,82.795422,avalon hill
Acronis,2026-07-01,Network Enginuity,5,1576.24,82.471687,82.471687,network enginuity
Acronis,2026-05-01,Avalon Hills,3,2021.0700000000002,81.84839500000001,81.84839500000001,avalon hill
Webroot,2026-04-01,Trahan Computer Tech,2,166.0,81.22,81.22,trahan computer tech
Acronis,2026-06-01,Avalon Hills,3,2009.08,81.215172,81.215172,avalon hill
Webroot,2026-02-01,Bebaios Solutions LLC,1,156.0,81.12,81.12,bebaio   olution  llc
SentinelOne,2026-07-01,DUPLICATINGPRODUCTSINC,1,80.0,80.8,80.8,duplicatingproduct inc
ESET,2026-07-01,"ConnectWise, Inc. DataCenter",1,3100.0,80.682594,80.682594,connectwi e inc datacenter
ESET,2026-07-01,VMG Strategic Consulting,1,3100.0,80.682594,80.682594,vmg  trategic con ulting
SentinelOne,2026-07-01,IMPLIEDNETWORKS,1,112.0,80.64,80.64,impliednetwork
Acronis,2026-05-01,Network Enginuity,5,1542.52,80.633947,80.633947,network enginuity
Webroot,2026-03-01,Bebaios Solutions LLC,1,155.0,80.6,80.6,bebaio   olution  llc
KeepIT,2026-07-01,Your IT Department,1,80.0,80.0,80.0,your it department
Bitdefender,2026-07-01,Lucid Technologies,1,94.0,79.9,79.9,lucid technologie
Bitdefender,2026-08-01,Lucid Technologies,1,94.0,79.9,79.9,lucid technologie
Webroot,2026-07-01,Trahan Computer Tech,2,152.0,78.82,78.82,trahan computer tech
Webroot,2026-06-01,Trahan Computer Tech,2,152.0,78.82,78.82,trahan computer tech
Bitdefender,2026-05-01,ProCom,1,94.0,78.8107,78.8107,procom
Proofpoint,2026-01-01,E-Safe Technologies,3,50.0,78.36,78.36,e  afe technologie
Webroot,2026-03-01,Trahan Computer Tech,2,160.0,78.1,78.1,trahan computer tech
ESET,2026-06-01,"ConnectWise, Inc. DataCenter",1,3000.0,78.07993,78.07993,connectwi e inc datacenter
Webroot,2026-01-01,Bebaios Solutions LLC,1,150.0,78.0,78.0,bebaio   olution  llc
Webroot,2026-02-01,Trahan Computer Tech,2,159.0,77.58,77.58,trahan computer tech
Bitdefender,2026-02-01,Sanchez Management Corp,3,61.0,76.86,76.86,anchez management corp
Acronis,2026-01-01,Enterprise Business IT Solutions Pty Ltd,3,3724.08,76.399784,76.399784,enterpri e bu ine  it  olution  pty ltd
Webroot,2026-05-01,Trahan Computer Tech,2,156.0,76.02,76.02,trahan computer tech
Webroot,2026-03-01,JEC Technologies Group,1,146.0,75.92,75.92,jec technologie  group
Acronis,2026-06-01,"Meantide Associates, LLC",5,1745.6299999999999,75.170168,75.170168,meantide a ociate  llc
Webroot,2026-06-01,JEC Technologies Group,1,134.0,75.04,75.04,jec technologie  group
Webroot,2026-07-01,JEC Technologies Group,1,134.0,75.04,75.04,jec technologie  group
Bitdefender,2026-08-01,Today's Business Computers Inc,2,53.0,75.0,75.0,today   bu ine  computer  inc
Bitdefender,2026-07-01,Today's Business Computers Inc,2,53.0,75.0,75.0,today   bu ine  computer  inc
KeepIT,2026-07-01,Davis Advanced Technology,1,100.0,75.0,75.0,davi  advanced technology
KeepIT,2026-01-01,One Communications,1,100.0,75.0,75.0,one communication
KeepIT,2026-07-01,One Communications,1,100.0,75.0,75.0,one communication
SentinelOne,2026-07-01,CYB3R,1,104.0,74.88,74.88,cyb3r
Bitdefender,2026-06-01,Lucid Technologies,1,88.0,74.8,74.8,lucid technologie
Acronis,2026-07-01,TCT Federal Credit Union,2,3304.53,74.398944,74.398944,tct federal credit union
Webroot,2026-05-01,Bebaios Solutions LLC,1,143.0,74.36,74.36,bebaio   olution  llc
Acronis,2026-05-01,TCT Federal Credit Union,2,3268.35,73.86348000000001,73.86348000000001,tct federal credit union
Proofpoint,2026-01-01,"NXC Holdings, LLC",4,78.0,73.71000000000001,73.71000000000001,nxc holding  llc
Acronis,2026-04-01,Enterprise Business IT Solutions Pty Ltd,3,3534.99,73.601252,73.601252,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-04-01,TCT Federal Credit Union,2,3248.31,73.566888,73.566888,tct federal credit union
Acronis,2026-03-01,Enterprise Business IT Solutions Pty Ltd,3,3523.79,73.435542,73.435542,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-03-01,Network Enginuity,2,1423.35,73.398882,73.398882,network enginuity
Acronis,2026-05-01,Enterprise Business IT Solutions Pty Ltd,3,3517.03,73.335444,73.335444,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-06-01,Enterprise Business IT Solutions Pty Ltd,3,3510.61,73.24042800000001,73.24042800000001,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-02-01,Enterprise Business IT Solutions Pty Ltd,3,3504.1,73.14408,73.14408,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-07-01,Enterprise Business IT Solutions Pty Ltd,3,3501.74,73.109152,73.109152,enterpri e bu ine  it  olution  pty ltd
Bitdefender,2026-05-01,Lucid Technologies,1,86.0,73.1,73.1,lucid technologie
Acronis,2026-07-01,PC Solutions,2,1337.67,73.021015,73.021015,pc  olution
Acronis,2026-06-01,TCT Federal Credit Union,2,3205.22,72.929156,72.929156,tct federal credit union
Acronis,2026-03-01,TCT Federal Credit Union,2,3204.7,72.92146,72.92146,tct federal credit union
Acronis,2026-04-01,Network Enginuity,2,1408.33,72.580292,72.580292,network enginuity
Acronis,2026-02-01,Network Enginuity,2,1407.7,72.545957,72.545957,network enginuity
Acronis,2026-06-01,PC Solutions,2,1328.74,72.53433,72.53433,pc  olution
Acronis,2026-05-01,PC Solutions,2,1324.46,72.30107,72.30107,pc  olution
Webroot,2026-04-01,Bebaios Solutions LLC,1,139.0,72.28,72.28,bebaio   olution  llc
Acronis,2026-04-01,PC Solutions,2,1321.65,72.147925,72.147925,pc  olution
Webroot,2026-01-01,Trahan Computer Tech,2,148.0,72.03,72.03,trahan computer tech
Bitdefender,2026-02-01,"Cornerstone Computer Solutions, Inc",1,48.0,72.0,72.0,corner tone computer  olution  inc
Acronis,2026-03-01,TC IT Solutions,2,1320.88,71.98796,71.98796,tc it  olution
Acronis,2026-02-01,TCT Federal Credit Union,2,3138.17,71.936816,71.936816,tct federal credit union
Webroot,2026-04-01,JEC Technologies Group,1,138.0,71.76,71.76,jec technologie  group
Proofpoint,2026-02-01,E-Safe Technologies,3,45.0,71.66,71.66,e  afe technologie
Proofpoint,2026-03-01,E-Safe Technologies,3,45.0,71.66,71.66,e  afe technologie
Acronis,2026-04-01,You Must Be Lost,5,3448.73,71.50750400000001,71.50750400000001,you mu t be lo t
Acronis,2026-01-01,Network Enginuity,2,1385.17,71.318072,71.318072,network enginuity
Acronis,2026-01-01,TCT Federal Credit Union,2,3076.05,71.01744,71.01744,tct federal credit union
Bitdefender,2026-06-01,Today's Business Computers Inc,2,50.0,70.8,70.8,today   bu ine  computer  inc
Bitdefender,2026-02-01,Today's Business Computers Inc,2,50.0,70.8,70.8,today   bu ine  computer  inc
Acronis,2026-02-01,TC IT Solutions,2,1287.1,70.14695,70.14695,tc it  olution
Acronis,2026-02-01,Avalon Hills,4,1496.26,69.717739,69.717739,avalon hill
Webroot,2026-05-01,JEC Technologies Group,1,134.0,69.68,69.68,jec technologie  group
Acronis,2026-01-01,TC IT Solutions,2,1277.9,69.64555,69.64555,tc it  olution
Acronis,2026-07-01,You Must Be Lost,5,3315.63,69.537624,69.537624,you mu t be lo t
SentinelOne,2026-01-01,MBACIO,1,97.0,69.36338,69.36338,mbacio
ESET,2026-04-01,"Info-Tek Computer Resources, LLC",1,1500.0,68.971423,68.971423,info tek computer re ource  llc
Acronis,2026-07-01,The Hill Country Tech,4,3091.59,68.884432,68.884432,the hill country tech
Bitdefender,2026-04-01,Lucid Technologies,1,81.0,68.85,68.85,lucid technologie
Acronis,2026-06-01,The Hill Country Tech,4,3045.32,68.199636,68.199636,the hill country tech
Webroot,2026-01-01,"Complete Network Management, Inc.",1,131.0,68.12,68.12,complete network management inc
Acronis,2026-05-01,The Hill Country Tech,4,3039.29,68.110392,68.110392,the hill country tech
Bitdefender,2026-05-01,Today's Business Computers Inc,2,48.0,68.0,68.0,today   bu ine  computer  inc
Bitdefender,2026-04-01,Today's Business Computers Inc,2,48.0,68.0,68.0,today   bu ine  computer  inc
KeepIT,2026-01-01,"Function4, LLC",1,68.0,68.0,68.0,function4 llc
Acronis,2026-03-01,Community Action Partnership Huntsville / Madison,7,1273.34,67.183132,67.183132,community action partner hip hunt ville madi on
Webroot,2026-03-01,"Complete Network Management, Inc.",1,129.0,67.08,67.08,complete network management inc
Webroot,2026-02-01,"Complete Network Management, Inc.",1,129.0,67.08,67.08,complete network management inc
Acronis,2026-01-01,Montec IT Group,4,28.0,67.03790000000001,67.03790000000001,montec it group
Bitdefender,2026-03-01,PCPLUS NETWORKS1,1,87.0,66.99,66.99,pcplu  network 1
Acronis,2026-04-01,Unique Appliances,3,107.17,66.788116,66.788116,unique appliance
Acronis,2026-02-01,Community Action Partnership Huntsville / Madison,7,1242.84,66.731732,66.731732,community action partner hip hunt ville madi on
Bitdefender,2026-06-01,"JTO Computer Solutions, LLC",1,70.0,66.5,66.5,jto computer  olution  llc
Bitdefender,2026-01-01,"JTO Computer Solutions, LLC",1,70.0,66.5,66.5,jto computer  olution  llc
Bitdefender,2026-08-01,"JTO Computer Solutions, LLC",1,70.0,66.5,66.5,jto computer  olution  llc
Acronis,2026-04-01,Avalon Hills,4,1404.58,66.297308,66.297308,avalon hill
Bitdefender,2026-07-01,Leeward Holdings Corporation,2,72.0,66.0,66.0,leeward holding  corporation
Acronis,2026-01-01,Avalon Hills,4,1435.42,65.910209,65.910209,avalon hill
Bitdefender,2026-01-01,Mountaineer IT,1,47.0,65.8,65.8,mountaineer it
Proofpoint,2026-07-01,BEAU TECH,1,24.0,65.76,65.76,beau tech
Acronis,2026-05-01,Unique Appliances,3,109.36,65.67032800000001,65.67032800000001,unique appliance
Bitdefender,2026-03-01,"JTO Computer Solutions, LLC",1,69.0,65.55,65.55,jto computer  olution  llc
Bitdefender,2026-04-01,PCPLUS NETWORKS1,1,85.0,65.45,65.45,pcplu  network 1
Proofpoint,2026-06-01,"Meantide Associates, LLC",3,56.0,65.3,65.3,meantide a ociate  llc
Acronis,2026-01-01,Community Action Partnership Huntsville / Madison,7,1220.41,65.264368,65.264368,community action partner hip hunt ville madi on
Bitdefender,2026-03-01,Today's Business Computers Inc,2,46.0,65.2,65.2,today   bu ine  computer  inc
Acronis,2026-04-01,Community Action Partnership Huntsville / Madison,7,1278.1,64.95318,64.95318,community action partner hip hunt ville madi on
Acronis,2026-07-01,BrainWave Computers,3,3103.79,64.74039200000001,64.74039200000001,brainwave computer
Bitdefender,2026-07-01,PCPLUS NETWORKS1,1,84.0,64.68,64.68,pcplu  network 1
Bitdefender,2026-06-01,PCPLUS NETWORKS1,1,84.0,64.68,64.68,pcplu  network 1
Bitdefender,2026-02-01,"JTO Computer Solutions, LLC",1,68.0,64.6,64.6,jto computer  olution  llc
Bitdefender,2026-04-01,"JTO Computer Solutions, LLC",1,68.0,64.6,64.6,jto computer  olution  llc
Bitdefender,2026-01-01,AspireTech,1,46.0,64.4,64.4,a piretech
Acronis,2026-07-01,Montec IT Group,3,29.0,64.2692,64.2692,montec it group
Acronis,2026-05-01,You Must Be Lost,5,2955.87,64.213176,64.213176,you mu t be lo t
Acronis,2026-03-01,Avalon Hills,4,1337.5900000000001,64.042361,64.042361,avalon hill
Bitdefender,2026-05-01,PCPLUS NETWORKS1,1,83.0,63.91,63.91,pcplu  network 1
Bitdefender,2026-07-01,"JTO Computer Solutions, LLC",1,67.0,63.65,63.65,jto computer  olution  llc
Acronis,2026-06-01,BrainWave Computers,3,3028.98,63.633204000000006,63.633204000000006,brainwave computer
Bitdefender,2026-08-01,"Business Data Solutions, Inc.",4,75.0,63.620000000000005,63.620000000000005,bu ine  data  olution  inc
Acronis,2026-05-01,BrainWave Computers,3,3018.76,63.481947999999996,63.481947999999996,brainwave computer
Bitdefender,2026-02-01,PCPLUS NETWORKS1,1,82.0,63.14,63.14,pcplu  network 1
Bitdefender,2026-08-01,PCPLUS NETWORKS1,1,82.0,63.14,63.14,pcplu  network 1
Acronis,2026-04-01,BrainWave Computers,3,2995.43,63.136663999999996,63.136663999999996,brainwave computer
Proofpoint,2026-06-01,EZ Solutions,17,23.0,63.02000000000001,63.02000000000001,ez  olution
Proofpoint,2026-05-01,EZ Solutions,17,23.0,63.019999999999996,63.019999999999996,ez  olution
Acronis,2026-02-01,BrainWave Computers,3,2980.13,62.910224,62.910224,brainwave computer
Acronis,2026-05-01,Community Action Partnership Huntsville / Madison,7,1353.83,62.71218399999999,62.71218399999999,community action partner hip hunt ville madi on
Bitdefender,2026-05-01,"JTO Computer Solutions, LLC",1,66.0,62.7,62.7,jto computer  olution  llc
SentinelOne,2026-07-01,CHAMPIONSOFCHANGE,1,87.0,62.64,62.64,champion ofchange
Acronis,2026-06-01,Unique Appliances,3,107.42,62.220616,62.220616,unique appliance
Acronis,2026-03-01,BrainWave Computers,3,2925.25,62.09805,62.09805,brainwave computer
Acronis,2026-01-01,SMB Cloud KY,2,1139.3,61.98285,61.98285,mb cloud ky
Acronis,2026-01-01,BrainWave Computers,3,2917.31,61.980488,61.980488,brainwave computer
